episode_id,round,condition,hidden_target_type,initial_target_type,final_target_type,swap_condition,rounds_since_swap,primary_strategy,probe_pred,probe_p_fairness,probe_p_risk,probe_p_expertise,probe_matches_active,probe_matches_initial,probe_matches_final,behaviour_matches_final,behaviour_matches_initial,probe_p_final,bayes_pred,bayes_p_final,bayes_matches_final
swap-002-expertise-to-risk,8,swap,risk,expertise,risk,True,3.0,fairness,risk,3.139233864481945e-08,0.9999999025601993,6.604746210725285e-08,1,0,1,0,0,0.9999999025601993,expertise,0.2763289035400717,0
swap-002-expertise-to-risk,9,swap,risk,expertise,risk,True,4.0,risk,risk,2.628076949194026e-07,0.999999334806539,4.023857660886466e-07,1,0,1,1,0,0.999999334806539,expertise,0.3390310078952544,0
swap-002-expertise-to-risk,10,swap,risk,expertise,risk,True,5.0,expertise,risk,6.876286518306979e-07,0.9999992396547693,7.271657882704225e-08,1,0,1,0,1,0.9999992396547693,expertise,0.16314974380307806,0
swap-002-fairness-to-expertise,1,swap,fairness,fairness,expertise,True,-4.0,risk,fairness,0.9999660994915031,1.1392301958821986e-06,3.276127830095842e-05,1,1,0,0,0,3.276127830095842e-05,fairness,0.3333333333333333,0
swap-002-fairness-to-expertise,2,swap,fairness,fairness,expertise,True,-3.0,expertise,fairness,0.9999956495526833,6.1819740819543e-08,4.288627575887176e-06,1,1,0,1,0,4.288627575887176e-06,fairness,0.41966561786679085,0
swap-002-fairness-to-expertise,3,swap,fairness,fairness,expertise,True,-2.0,expertise,fairness,0.9999994049031873,3.525332149496654e-07,2.4256359777516146e-07,1,1,0,1,0,2.4256359777516146e-07,expertise,0.5636798785512066,1
swap-002-fairness-to-expertise,4,swap,fairness,fairness,expertise,True,-1.0,expertise,fairness,0.9999995197139697,1.0135140948452944e-07,3.7893462076952556e-07,1,1,0,1,0,3.7893462076952556e-07,expertise,0.6720331781177474,1
swap-002-fairness-to-expertise,5,swap,fairness,fairness,expertise,True,0.0,fairness,fairness,0.9999951189798537,2.5739190108569074e-08,4.855280956048238e-06,1,1,0,0,1,4.855280956048238e-06,fairness,0.3731775011147202,0
swap-002-fairness-to-expertise,6,swap,expertise,fairness,expertise,True,1.0,fairness,expertise,1.735146277041498e-07,1.3329370524366665e-07,0.999999693191667,1,0,1,0,1,0.999999693191667,fairness,0.2736027756615835,0
swap-002-fairness-to-expertise,7,swap,expertise,fairness,expertise,True,2.0,risk,expertise,1.0798185214917484e-08,4.4462015383117077e-11,0.9999999891573527,1,0,1,0,0,0.9999999891573527,expertise,0.4184276803773335,1
swap-002-fairness-to-expertise,8,swap,expertise,fairness,expertise,True,3.0,risk,expertise,1.9937269272731468e-07,7.652655338001708e-09,0.999999792974652,1,0,1,0,0,0.999999792974652,risk,0.31244576559302095,0
swap-002-fairness-to-expertise,9,swap,expertise,fairness,expertise,True,4.0,risk,expertise,1.0043463000509657e-08,4.671228168980494e-10,0.9999999894894142,1,0,1,0,0,0.9999999894894142,risk,0.22401989062657185,0
swap-002-fairness-to-expertise,10,swap,expertise,fairness,expertise,True,5.0,expertise,expertise,1.0705679278147889e-08,1.9611380843370355e-07,0.9999997931805124,1,0,1,1,0,0.9999997931805124,expertise,0.3811353088836012,1
swap-002-fairness-to-risk,1,swap,fairness,fairness,risk,True,-4.0,fairness,fairness,0.9999993816159782,5.811953100495961e-07,3.718871171581563e-08,1,1,0,0,1,5.811953100495961e-07,fairness,0.3333333333333333,0
swap-002-fairness-to-risk,2,swap,fairness,fairness,risk,True,-3.0,risk,fairness,0.9999914053174298,7.505496503773901e-06,1.0891860666548136e-06,1,1,0,1,0,7.505496503773901e-06,risk,0.41966561786679085,1
swap-002-fairness-to-risk,3,swap,fairness,fairness,risk,True,-2.0,risk,fairness,0.999996330931028,3.6683453797118195e-06,7.235922217515625e-10,1,1,0,1,0,3.6683453797118195e-06,risk,0.5636798785512066,1
swap-002-fairness-to-risk,4,swap,fairness,fairness,risk,True,-1.0,expertise,fairness,0.9999841266802638,1.4611543585029248e-05,1.2617761510121851e-06,1,1,0,0,0,1.4611543585029248e-05,expertise,0.28706117143190685,0
swap-002-fairness-to-risk,5,swap,fairness,fairness,risk,True,0.0,expertise,fairness,0.9994140099038348,0.0005857946173258638,1.9547883943372147e-07,1,1,0,0,0,0.0005857946173258638,expertise,0.21119839809055557,0
swap-002-fairness-to-risk,6,swap,risk,fairness,risk,True,1.0,fairness,risk,4.307852199290024e-06,0.9999875362116826,8.15593611822635e-06,1,0,1,0,1,0.9999875362116826,risk,0.3589045237262565,1
swap-002-fairness-to-risk,7,swap,risk,fairness,risk,True,2.0,risk,risk,4.266238892316361e-07,0.9999988134190558,7.599570551195918e-07,1,0,1,1,0,0.9999988134190558,risk,0.4465695864114443,1
swap-002-fairness-to-risk,8,swap,risk,fairness,risk,True,3.0,risk,risk,1.3416593297852585e-09,0.9999999951591996,3.4991411562918086e-09,1,0,1,1,0,0.9999999951591996,risk,0.5856833379755615,1
swap-002-fairness-to-risk,9,swap,risk,fairness,risk,True,4.0,risk,risk,4.99922042387101e-08,0.9999999086050649,4.1402730751653726e-08,1,0,1,1,0,0.9999999086050649,risk,0.6867371881552676,1
swap-002-fairness-to-risk,10,swap,risk,fairness,risk,True,5.0,expertise,risk,8.488639686210847e-08,0.99999988693791,2.817569306397917e-08,1,0,1,0,0,0.99999988693791,risk,0.38680575465908723,1
swap-002-risk-to-expertise,1,swap,risk,risk,expertise,True,-4.0,risk,risk,2.689730667974129e-07,0.9999989780448412,7.529820920139987e-07,1,1,0,0,1,7.529820920139987e-07,fairness,0.3333333333333333,0
swap-002-risk-to-expertise,2,swap,risk,risk,expertise,True,-3.0,risk,risk,6.372936882409558e-10,0.9999999668516657,3.251104061038519e-08,1,1,0,0,1,3.251104061038519e-08,risk,0.2567070016638839,0
swap-002-risk-to-expertise,3,swap,risk,risk,expertise,True,-2.0,risk,risk,4.050262139055464e-10,0.9999999612420709,3.835290282255473e-08,1,1,0,0,1,3.835290282255473e-08,risk,0.19158479912636983,0
swap-002-risk-to-expertise,4,swap,risk,risk,expertise,True,-1.0,expertise,risk,1.6239438165271316e-08,0.9999996745594819,3.092010801064882e-07,1,1,0,1,0,3.092010801064882e-07,fairness,0.33678672176387503,0
swap-002-risk-to-expertise,5,swap,risk,risk,expertise,True,0.0,expertise,risk,2.764261293915145e-07,0.99999968778627,3.5787600591794955e-08,1,1,0,1,0,3.5787600591794955e-08,expertise,0.48987662528850484,1
swap-002-risk-to-expertise,6,swap,expertise,risk,expertise,True,1.0,fairness,expertise,6.094526433743581e-08,2.909636157826353e-06,0.9999970294185779,1,0,1,0,0,0.9999970294185779,fairness,0.2398023104474591,0
swap-002-risk-to-expertise,7,swap,expertise,risk,expertise,True,2.0,fairness,expertise,3.487806952947444e-08,8.330038887678719e-07,0.9999991321180417,1,0,1,0,0,0.9999991321180417,fairness,0.19280761373982916,0
swap-002-risk-to-expertise,8,swap,expertise,risk,expertise,True,3.0,fairness,expertise,4.255618968232118e-08,5.307899411824151e-06,0.9999946495443985,1,0,1,0,0,0.9999946495443985,fairness,0.15287348140117216,0
swap-002-risk-to-expertise,9,swap,expertise,risk,expertise,True,4.0,fairness,expertise,1.6916875155530041e-09,4.162754066114371e-08,0.9999999566807719,1,0,1,0,0,0.9999999566807719,fairness,0.12537403049226523,0
swap-002-risk-to-expertise,10,swap,expertise,risk,expertise,True,5.0,fairness,expertise,4.4984278799467795e-07,9.950765898931712e-07,0.9999985550806222,1,0,1,0,0,0.9999985550806222,fairness,0.10889283803460534,0
swap-002-risk-to-fairness,1,swap,risk,risk,fairness,True,-4.0,expertise,risk,9.958334154462921e-10,0.9999999622909531,3.67132135468952e-08,1,1,0,0,0,9.958334154462921e-10,fairness,0.3333333333333333,1
swap-002-risk-to-fairness,2,swap,risk,risk,fairness,True,-3.0,fairness,risk,3.276437812322769e-11,0.9999999994431772,5.240583836161623e-10,1,1,0,1,0,3.276437812322769e-11,fairness,0.41966561786679085,1
swap-002-risk-to-fairness,3,swap,risk,risk,fairness,True,-2.0,risk,risk,5.414697079536003e-08,0.9999998424600611,1.0339296818847081e-07,1,1,0,0,1,5.414697079536003e-08,risk,0.20126933381386136,0
swap-002-risk-to-fairness,4,swap,risk,risk,fairness,True,-1.0,expertise,risk,6.256240504773037e-09,0.9998502147678795,0.00014977897588003828,1,1,0,0,0,6.256240504773037e-09,expertise,0.33001894225824435,0
swap-002-risk-to-fairness,5,swap,risk,risk,fairness,True,0.0,expertise,risk,3.309550130406566e-07,0.9999996583070896,1.0737897289871038e-08,1,1,0,0,0,3.309550130406566e-07,expertise,0.24585374592515802,0
swap-002-risk-to-fairness,6,swap,fairness,risk,fairness,True,1.0,fairness,fairness,0.999999457275515,5.408645561014164e-07,1.8599290319871007e-09,1,0,1,1,0,0.999999457275515,fairness,0.3851048325115394,1
swap-002-risk-to-fairness,7,swap,fairness,risk,fairness,True,2.0,fairness,fairness,0.9987607169765815,0.0012389945938126666,2.8842960581369097e-07,1,0,1,1,0,0.9987607169765815,fairness,0.5340615307662677,1
swap-002-risk-to-fairness,8,swap,fairness,risk,fairness,True,3.0,fairness,fairness,0.9999857528122825,1.4246649317597535e-05,5.383999091436547e-10,1,0,1,1,0,0.9999857528122825,fairness,0.6515275748562125,1
swap-002-risk-to-fairness,9,swap,fairness,risk,fairness,True,4.0,risk,fairness,0.9999998500151258,1.291869418570361e-07,2.079793248739637e-08,1,0,1,0,1,0.9999998500151258,fairness,0.355034694764323,1
swap-002-risk-to-fairness,10,swap,fairness,risk,fairness,True,5.0,expertise,fairness,0.9999999355060952,6.334258759516861e-08,1.1513172783594347e-09,1,0,1,0,0,0.9999999355060952,fairness,0.4466785275831576,1
swap-003-expertise-to-fairness,1,swap,expertise,expertise,fairness,True,-4.0,expertise,expertise,1.4009548395286836e-06,2.6615412442266065e-05,0.9999719836327181,1,1,0,0,1,1.4009548395286836e-06,fairness,0.3333333333333333,1
swap-003-expertise-to-fairness,2,swap,expertise,expertise,fairness,True,-3.0,expertise,expertise,0.00011227339247668978,1.8642660202402785e-06,0.999885862341503,1,1,0,0,1,0.00011227339247668978,expertise,0.2567070016638839,0
swap-003-expertise-to-fairness,3,swap,expertise,expertise,fairness,True,-2.0,fairness,expertise,6.307324195919455e-09,6.326202073661424e-07,0.9999993610724683,1,1,0,1,0,6.307324195919455e-09,fairness,0.38106605675835653,1
swap-003-expertise-to-fairness,4,swap,expertise,expertise,fairness,True,-1.0,risk,expertise,1.1334019277838732e-08,1.5402236741264746e-07,0.9999998346436132,1,1,0,0,0,1.1334019277838732e-08,risk,0.18228844331157296,0
swap-003-expertise-to-fairness,5,swap,expertise,expertise,fairness,True,0.0,risk,expertise,1.4244395347463046e-08,1.933923991086968e-06,0.9999980518316136,1,1,0,0,0,1.4244395347463046e-08,risk,0.15015707123367775,0
swap-003-expertise-to-fairness,6,swap,fairness,expertise,fairness,True,1.0,risk,fairness,0.9996053778754201,0.0003850900703004729,9.532054279596215e-06,1,0,1,0,0,0.9996053778754201,risk,0.1255043752329794,0
swap-003-expertise-to-fairness,7,swap,fairness,expertise,fairness,True,2.0,expertise,fairness,0.9999867483264745,1.3127177070104991e-05,1.2449645524998532e-07,1,0,1,0,1,0.9999867483264745,risk,0.26207508843625393,0
swap-003-expertise-to-fairness,8,swap,fairness,expertise,fairness,True,3.0,expertise,fairness,0.9999996422736884,3.5491505652177226e-07,2.8112551861697194e-09,1,0,1,0,1,0.9999996422736884,expertise,0.21308000684908762,0
swap-003-expertise-to-fairness,9,swap,fairness,expertise,fairness,True,4.0,expertise,fairness,0.9999499911149574,1.1684592617397275e-05,3.832429242513032e-05,1,0,1,0,1,0.9999499911149574,expertise,0.1678689058670521,0
swap-003-expertise-to-fairness,10,swap,fairness,expertise,fairness,True,5.0,fairness,fairness,0.9930549870480659,0.0006093996508077254,0.0063356133011264505,1,0,1,1,0,0.9930549870480659,risk,0.300332755785178,0
swap-003-expertise-to-risk,1,swap,expertise,expertise,risk,True,-4.0,risk,expertise,8.681182658203677e-09,3.0230551165291886e-06,0.9999969682637008,1,1,0,1,0,3.0230551165291886e-06,fairness,0.3333333333333333,0
swap-003-expertise-to-risk,2,swap,expertise,expertise,risk,True,-3.0,expertise,expertise,5.3487111592212336e-08,2.552883599515564e-06,0.999997393629289,1,1,0,0,1,2.552883599515564e-06,fairness,0.16066876426641838,0
swap-003-expertise-to-risk,3,swap,expertise,expertise,risk,True,-2.0,expertise,expertise,1.7415272446182898e-08,1.3805822524198858e-07,0.9999998445265024,1,1,0,0,1,1.3805822524198858e-07,expertise,0.14311207464993175,0
swap-003-expertise-to-risk,4,swap,expertise,expertise,risk,True,-1.0,expertise,expertise,4.324753456463728e-09,2.3047500699683894e-06,0.9999976909251765,1,1,0,0,1,2.3047500699683894e-06,expertise,0.12477263419021457,0
swap-003-expertise-to-risk,5,swap,expertise,expertise,risk,True,0.0,expertise,expertise,1.6825284894446068e-08,7.085779639603678e-08,0.9999999123169186,1,1,0,0,1,7.085779639603678e-08,expertise,0.11069511735893012,0
swap-003-expertise-to-risk,6,swap,risk,expertise,risk,True,1.0,expertise,risk,2.746678064754105e-08,0.9999107062706148,8.92662626045378e-05,1,0,1,0,1,0.9999107062706148,expertise,0.10159993966083343,0
swap-003-expertise-to-risk,7,swap,risk,expertise,risk,True,2.0,expertise,risk,4.154387377695822e-08,0.999999607967641,3.5048848505633475e-07,1,0,1,0,1,0.999999607967641,expertise,0.09627220417797602,0
swap-003-expertise-to-risk,8,swap,risk,expertise,risk,True,3.0,expertise,risk,1.1324734476718776e-09,0.999999981142517,1.772500964182741e-08,1,0,1,0,1,0.999999981142517,expertise,0.09332073958935976,0
swap-003-expertise-to-risk,9,swap,risk,expertise,risk,True,4.0,expertise,risk,2.299271803676719e-09,0.9999979860160817,2.0116846465611303e-06,1,0,1,0,1,0.9999979860160817,expertise,0.09173812529267449,0
swap-003-expertise-to-risk,10,swap,risk,expertise,risk,True,5.0,expertise,risk,2.164482442631719e-08,0.9999977463378864,2.2320172892846085e-06,1,0,1,0,1,0.9999977463378864,expertise,0.09090630984731357,0
swap-003-fairness-to-expertise,1,swap,fairness,fairness,expertise,True,-4.0,fairness,fairness,0.9999735894660533,1.3736339783628478e-05,1.2674194163023217e-05,1,1,0,0,1,1.2674194163023217e-05,fairness,0.3333333333333333,0
swap-003-fairness-to-expertise,2,swap,fairness,fairness,expertise,True,-3.0,risk,fairness,0.9999998890125416,3.970357117072985e-09,1.070171011855441e-07,1,1,0,0,0,1.070171011855441e-07,risk,0.41966561786679085,0
swap-003-fairness-to-expertise,3,swap,fairness,fairness,expertise,True,-2.0,risk,fairness,0.9999498992492987,1.365953226522782e-05,3.6441218436148054e-05,1,1,0,0,0,3.6441218436148054e-05,risk,0.2932080467988617,0
swap-003-fairness-to-expertise,4,swap,fairness,fairness,expertise,True,-1.0,risk,fairness,0.9999483303945833,6.48845130101372e-06,4.5181154115636404e-05,1,1,0,0,0,4.5181154115636404e-05,risk,0.203194187692038,0
swap-003-fairness-to-expertise,5,swap,fairness,fairness,expertise,True,0.0,risk,fairness,0.9999999135449386,1.9683254235782715e-08,6.67718072054357e-08,1,1,0,0,0,6.67718072054357e-08,risk,0.14884294860537567,0
swap-003-fairness-to-expertise,6,swap,expertise,fairness,expertise,True,1.0,expertise,expertise,7.186272824297596e-08,2.520648539620193e-08,0.9999999029307863,1,0,1,1,0,0.9999999029307863,risk,0.31291105544838305,0
swap-003-fairness-to-expertise,7,swap,expertise,fairness,expertise,True,2.0,expertise,expertise,7.995022767249167e-09,1.4709867194826089e-07,0.9999998449063053,1,0,1,1,0,0.9999998449063053,expertise,0.4667429195526918,1
swap-003-fairness-to-expertise,8,swap,expertise,fairness,expertise,True,3.0,expertise,expertise,1.5302466006548935e-05,2.888447429498112e-06,0.9999818090865641,1,0,1,1,0,0.9999818090865641,expertise,0.6016135026994746,1
swap-003-fairness-to-expertise,9,swap,expertise,fairness,expertise,True,4.0,fairness,expertise,8.25526585795477e-09,1.4573229735694226e-06,0.9999985344217607,1,0,1,0,1,0.9999985344217607,risk,0.3146385397886987,0
swap-003-fairness-to-expertise,10,swap,expertise,fairness,expertise,True,5.0,fairness,expertise,2.522982087250748e-06,2.7827648650348174e-08,0.9999974491902642,1,0,1,0,1,0.9999974491902642,fairness,0.25190700549592593,0
swap-003-fairness-to-risk,1,swap,fairness,fairness,risk,True,-4.0,expertise,fairness,0.9999999802490196,1.1630877431124943e-09,1.8587892605957576e-08,1,1,0,0,0,1.1630877431124943e-09,fairness,0.3333333333333333,0
swap-003-fairness-to-risk,2,swap,fairness,fairness,risk,True,-3.0,fairness,fairness,0.9999913197046635,1.6491996087639755e-07,8.515375375553558e-06,1,1,0,0,1,1.6491996087639755e-07,fairness,0.41966561786679085,0
swap-003-fairness-to-risk,3,swap,fairness,fairness,risk,True,-2.0,fairness,fairness,0.9999999714211986,8.685097472925396e-10,2.7710291654850007e-08,1,1,0,0,1,8.685097472925396e-10,fairness,0.2932080467988617,0
swap-003-fairness-to-risk,4,swap,fairness,fairness,risk,True,-1.0,fairness,fairness,0.9999469727588558,5.084590642227136e-05,2.181334721872767e-06,1,1,0,0,1,5.084590642227136e-05,fairness,0.203194187692038,0
swap-003-fairness-to-risk,5,swap,fairness,fairness,risk,True,0.0,risk,fairness,0.9999999936104993,4.833649107668757e-09,1.5558515748043532e-09,1,1,0,1,0,4.833649107668757e-09,risk,0.3763966431254329,1
swap-003-fairness-to-risk,6,swap,risk,fairness,risk,True,1.0,expertise,risk,2.630052446785682e-06,0.999997278721743,9.122581024233346e-08,1,0,1,0,0,0.999997278721743,fairness,0.18008685190054718,0
swap-003-fairness-to-risk,7,swap,risk,fairness,risk,True,2.0,fairness,risk,1.228649305108777e-06,0.9999753969211019,2.337442959298575e-05,1,0,1,0,1,0.9999753969211019,fairness,0.2507744382564904,0
swap-003-fairness-to-risk,8,swap,risk,fairness,risk,True,3.0,risk,risk,4.5709792201816305e-07,0.9999990181267251,5.247753527473579e-07,1,0,1,1,0,0.9999990181267251,risk,0.41165143288770734,1
swap-003-fairness-to-risk,9,swap,risk,fairness,risk,True,4.0,expertise,risk,3.2552455684400916e-08,0.9999999573704055,1.0077138712750284e-08,1,0,1,0,0,0.9999999573704055,fairness,0.1972097739150251,0
swap-003-fairness-to-risk,10,swap,risk,fairness,risk,True,5.0,fairness,risk,5.2373519393509127e-05,0.9999457754324339,1.8510481727917592e-06,1,0,1,0,1,0.9999457754324339,fairness,0.2808372879283486,0
swap-003-risk-to-expertise,1,swap,risk,risk,expertise,True,-4.0,risk,risk,6.587661725149129e-07,0.9999992172055102,1.2402831725404322e-07,1,1,0,0,1,1.2402831725404322e-07,fairness,0.3333333333333333,0
swap-003-risk-to-expertise,2,swap,risk,risk,expertise,True,-3.0,risk,risk,1.3639374631631487e-07,0.9999351881855708,6.467542068282668e-05,1,1,0,0,1,6.467542068282668e-05,risk,0.2567070016638839,0
swap-003-risk-to-expertise,3,swap,risk,risk,expertise,True,-2.0,risk,risk,3.1262466395955633e-07,0.9999683232842188,3.136409111727529e-05,1,1,0,0,1,3.136409111727529e-05,risk,0.19158479912636983,0
swap-003-risk-to-expertise,4,swap,risk,risk,expertise,True,-1.0,risk,risk,4.007687862947634e-09,0.9999999498596567,4.61326555662869e-08,1,1,0,0,1,4.61326555662869e-08,risk,0.14658911757256776,0
swap-003-risk-to-expertise,5,swap,risk,risk,expertise,True,0.0,risk,risk,6.452006779472159e-06,0.9999898564443486,3.691548871882586e-06,1,1,0,0,1,3.691548871882586e-06,risk,0.11976303267853333,0
swap-003-risk-to-expertise,6,swap,expertise,risk,expertise,True,1.0,risk,expertise,1.077341229670347e-09,2.406882830001897e-08,0.9999999748538304,1,0,1,0,1,0.9999999748538304,risk,0.10515375071078312,0
swap-003-risk-to-expertise,7,swap,expertise,risk,expertise,True,2.0,risk,expertise,2.3211484233394795e-09,2.858743561820594e-11,0.999999997650264,1,0,1,0,1,0.999999997650264,risk,0.09758803781213972,0
swap-003-risk-to-expertise,8,swap,expertise,risk,expertise,True,3.0,risk,expertise,5.812403065560395e-07,4.352808168154415e-07,0.9999989834788766,1,0,1,0,1,0.9999989834788766,risk,0.09377195384516503,0
swap-003-risk-to-expertise,9,swap,expertise,risk,expertise,True,4.0,expertise,expertise,4.6914456225316513e-08,6.071245358653304e-08,0.9999998923730902,1,0,1,1,0,0.9999998923730902,risk,0.2350304480404252,0
swap-003-risk-to-expertise,10,swap,expertise,risk,expertise,True,5.0,expertise,expertise,8.15551156399597e-07,2.6715879814879567e-08,0.9999991577329639,1,0,1,1,0,0.9999991577329639,risk,0.38451267798233296,0
swap-003-risk-to-fairness,1,swap,risk,risk,fairness,True,-4.0,expertise,risk,7.52216495493379e-07,0.9998543456620705,0.00014490212143397873,1,1,0,0,0,7.52216495493379e-07,fairness,0.3333333333333333,1
swap-003-risk-to-fairness,2,swap,risk,risk,fairness,True,-3.0,fairness,risk,3.798157497059215e-08,0.9997276772684279,0.00027228474999732024,1,1,0,1,0,3.798157497059215e-08,fairness,0.41966561786679085,1
swap-003-risk-to-fairness,3,swap,risk,risk,fairness,True,-2.0,risk,risk,0.00012200079191833447,0.999754173350085,0.00012382585799665998,1,1,0,0,1,0.00012200079191833447,risk,0.20126933381386136,0
swap-003-risk-to-fairness,4,swap,risk,risk,fairness,True,-1.0,risk,risk,3.15860708133619e-05,0.9981064605593927,0.0018619533697939372,1,1,0,0,1,3.15860708133619e-05,risk,0.15576548347106817,0
swap-003-risk-to-fairness,5,swap,risk,risk,fairness,True,0.0,risk,risk,3.10496435707813e-08,0.9999995864961218,3.824542346611045e-07,1,1,0,0,1,3.10496435707813e-08,risk,0.1260487159376994,0
swap-003-risk-to-fairness,6,swap,fairness,risk,fairness,True,1.0,risk,fairness,0.9999925111042887,2.9724752798277656e-07,7.19164818337955e-06,1,0,1,0,1,0.9999925111042887,risk,0.1088783287794251,0
swap-003-risk-to-fairness,7,swap,fairness,risk,fairness,True,2.0,risk,fairness,0.9994503039001247,2.516429279462907e-06,0.0005471796705958593,1,0,1,0,1,0.9994503039001247,risk,0.09964114169285804,0
swap-003-risk-to-fairness,8,swap,fairness,risk,fairness,True,3.0,risk,fairness,0.9999976527059726,9.524027308098385e-07,1.3948912966105745e-06,1,0,1,0,1,0.9999976527059726,risk,0.09486162519968841,0
swap-003-risk-to-fairness,9,swap,fairness,risk,fairness,True,4.0,expertise,fairness,0.9999940735224387,2.0251308280254156e-06,3.901346733107961e-06,1,0,1,0,0,0.9999940735224387,risk,0.23620632578583717,0
swap-003-risk-to-fairness,10,swap,fairness,risk,fairness,True,5.0,expertise,fairness,0.9999905994705819,5.801119146632966e-06,3.599410271317092e-06,1,0,1,0,0,0.9999905994705819,risk,0.20872195500249252,0
